Bharat Ratna freedom fighter,672664 672381 672380 538197 631028 630640 672659 862776 673447 673684 716914 839492 865777 450583 716615 705067 368125 482552 442396 454904 705027 534251 534251 271975 729671
Faster Adoption and Manufacturing of Hybrid and Electric vehicles Scheme,712878 797240 650442 574027 429258 537801 650442 715205 801661 759495 599514 461723 278441 599511 650442 562140 823955 762810 402028 449563 666250 701273 760513 506977 448199
Give up LPG subsidy,851112 744637 723747 746887 710085 825627 825627 740983 804673 733551 714465 737694 766065 831235 835820 752047 833299 743205 448078 450066 734443 449903 803827 851107 399368
Police killed smugglers Chittoor,707864 604298 708233 550265 707895 778282 636843 165286 785960 652547 725790 403006 795946 786320 656595 724005 525040 767555 659768 608078 713596 862288 861797 847323 222534
Padma awards Amitabh Bachchan,841498 400537 400363 841501 842413 841055 429622 842409 841499 417993 682551 699159 570596 682551 570596 570596 597194 854851 597087 673660 453618 708229 429634 682233 853886
MUDRA Bank launched,768337 761482 839188 449818 766941 768258 770445 738758 402769 762803 769160 398585 747588 739678 763069 708275 760228 770073 758506 399714 770498 771492 770065 749778 708275
India Yemen close embassy,763422 688384 705064 763467 498946 709038 840054 705066 398866 501163 398820 501113 832197 688827 498774 209226 706722 705144 703762 706651 706947 704254 756826 706736 707546
Maoists kill STF south Bastar,729612 769327 691460 790671 709408 863916 709397 712430 712409 712409 757039 672650 400596 679793 783931 787471 692313 712767 458270 712430 850099 680339 709647 833962 829769
Nepal earthquake,852506 789725 714226 726880 714935 731084 717525 729059 716303 826872 732681 671809 670635 714206 714226 714214 792472 714250 714542 714465 755170 716035 731073 730304 746164
Maoist leader with wife arrested,465250 718282 775601 203421 646168 454924 454953 258157 717173 565921 732386 849631 717173 733533 731654 441379 465939 842768 733871 732025 827329 198740 238673 394460 459740
Militants killed Assam Rifles Nagaland,705950 675762 553299 729264 610325 471041 610325 348835 459302 348807 769633 769588 716851 716831 847336 484505 484459 789778 518388 458146 729979 744178 636602 729263 717546
Akash missile inducted Army,717469 536519 380104 793125 612828 717470 571595 571546 542024 542024 723284 588425 588425 660108 619077 571565 541980 541980 365151 346095 572422 595226 434699 348179 264072
India Iran Port of Chabahar,542077 675233 641728 438432 717837 827792 864739 439147 471636 864236 447056 468514 468513 731110 864235 513073 400480 756344 843471 400479 848746 400467 743583 861285 756740
Constitution Bill Bangladesh,717855 718251 455287 547629 448015 665329 703341 455289 653977 214910 717469 448015 504032 653977 716321 447075 716301 508123 499782 505990 718254 718251 642477 639581 548142
Pradhan Mantri Suraksha Bima Yojana,718747 718966 718982 773259 718949 723007 717943 718923 718910 745464 718994 753895 716361 725010 440791 718969 770081 718338 718958 454682 767929 448951 718728 718762 718954
Pradhan Mantri Jeevan Jyoti Bima Yojana,718747 718966 718982 718949 717943 718923 770478 718910 448951 440791 718954 718728 718762 718969 718994 767929 739743 716097 723007 718757 718956 753895 718987 500493 718958
Atal Pension Yojana,830275 785306 792536 726668 401654 743266 718626 718747 741325 718949 747246 767666 400040 753895 750557 783576 758082 718956 718757 736597 718969 744000 773259 718954 744186
Maoist release hostage Sukma,337498 336208 338224 338535 337227 335072 758875 334396 337208 334702 334735 802711 783931 362625 336264 450714 322482 398053 397966 789773 698392 447227 762038 335125 743161
head of the New Development Bank,200033 826954 480604 469261 200033 731132 719529 567907 552260 552260 707211 326062 719533 212168 725408 719529 366482 551246 211877 504072 691127 735571 266635 455679 456815
AIADMK Leader acquitted bangalore Court,645366 734766 645879 647734 719486 719571 747127 714860 719572 644782 720032 647054 719945 720042 710721 719533 491411 721224 718663 719979 721211 721768 648349 720829 455298
death toll India heat wave,857363 614693 725311 349933 726586 725320 725783 726231 726917 849196 726683 728779 612854 853945 612508 724929 475260 723752 851186 726588 725370 849203 475233 615028 724001
attack National Socialist Council Nagaland Khaplang,755551 755541 823811 766080 451293 729263 553673 729274 488302 728400 759732 243796 763907 847336 397910 762276 731130 755563 788491 553673 553673 357473 553673 730737 749703
Shahjahanpur journalist set on fire,851559 749045 731620 731130 772468 730345 731969 732739 732406 732719 733113 772421 731372 733816 729979 732391 740926 733112 734380 734799 734385 732369 732353 756748 730345
Army Myanmar border,729979 458146 758841 458148 729274 359649 729263 730365 668998 730341 730738 457993 755541 505479 690634 505425 548833 730736 451152 730344 669081 687685 730737 743162 458459
SC AIPMT again conduct cheating,667151 719062 719062 719062 647441 855000 731997 746575 762750 734835 733438 733439 732004 746628 856277 731932 448915 733059 728005 731063 722107 731112 723306 723340 724923
death Malad drinking hooch,842077 272282 457579 678283 418034 457580 463772 277330 269331 458456 449568 766318 299302 277303 733779 734021 857842 857754 272257 272272 450273 342049 341118 771721 418034
journalist kidnapped Balaghat killed,577196 633594 208597 552477 208597 492907 542422 208597 357115 785947 343079 346093 357115 458841 677892 677892 277912 734055 734031 741227 734024 734378 529879 497495 387654
First International Yoga Day,652445 733219 733441 731621 443431 734113 729931 716774 726230 767032 443440 732446 733504 733849 848256 732677 863259 736225 439736 727582 733754 443438 734023 734102 848253
Asian Infrastructure Investment Bank,690186 670487 449896 803014 467864 719529 820019 842475 400298 803521 498462 737626 654635 682488 757308 682488 744962 709990 664180 841522 616131 710688 702174 664180 703707
Digital India programme launched,687189 687187 687189 687187 687189 687246 687187 741943 687246 687246 442704 739401 745499 852998 689789 738115 750640 737303 449704 740204 634005 451293 739749 616802 740630
declared Nagaland disturbed region,611620 623892 508332 434290 447329 709608 763902 690296 768690 715582 635143 498024 741457 501670 748726 731585 652124 711983 716776 740078 630271 715582 715582 715582 634010
Shanghai Cooperation Organisation,260752 331315 260275 668398 668448 685046 740923 738979 439676 740079 327208 439881 603441 202237 327208 740942 685046 260752 740538 512670 740079 685127 519893 245446 243102
ISRO launched 5 UK satellites,700120 700581 438769 547261 570146 666383 467843 467843 467843 467843 467843 554244 547258 503949 666383 395290 463052 211488 445067 654647 554244 740035 349935 349985 569481
stampede Godavari Maha Pushkaram,462297 743178 441647 742297 636234 735592 747183 746244 742818 440817 742300 742822 718266 439905 744944 853996 722121 743240 744944 742308 742242 743095 742288 746244 746222
Surakshit Khadya Abhiyan,801232 801278 772469 223246 199284 666383 621843 621843 621843 691882 498306 858259 851165 300063 448144 623947 519190 330235 227869 583455 402912 734893 222544 732406 439079
Anglo-Indian nominated Lok Sabha,549950 513983 513983 701323 631997 798453 437693 701322 866990 750505 613804 476765 490351 749428 472637 728349 591981 477668 477668 756432 228655 746298 293401 513327 513080
Terrorist attack Gurdaspur,498779 747530 458106 398747 397860 748727 747161 398668 400983 748309 542325 748768 750530 823856 749334 747189 399844 748272 748315 748315 749717 750530 748272 399491 499752
appointment Chairman TRAI,747160 605924 610602 343093 341648 620254 466803 605923 341653 610954 574823 622690 482851 620514 725327 621049 861777 578571 578506 724923 369426 621049 725311 221266 620770
A.P.J. Abdul Kalam IIM Shillong,748392 748392 747620 780352 774796 771420 748390 748390 800171 747622 752337 747289 463737 774619 752337 747164 519488 747165 800299 747530 255027 750537 747500 747498 776308
Landslide Chandel Manipur,749042 749671 759730 464174 736835 488692 728824 689924 859720 423686 671270 615908 294800 863418 489051 729231 585733 729017 729124 354069 538235 505479 680943 783937 729045
Army capture terrorist Jammu-Srinagar highway,432164 790480 750567 689741 449087 440634 750530 837889 420170 425748 826912 750446 751406 766329 750983 750983 818559 641737 282431 768214 822989 752377 752377 780398 286184
Sarathi Baba arrested,760927 751406 751733 755924 824600 755924 831122 755173 765304 795041 753835 399488 754598 757656 859791 751739 685094 751770 697691 751433 684114 822546 794272 756346 478677
stampede Deoghar,759730 754762 752376 752376 752334 752334 244606 223516 446926 549948 549967 549959 594884 595027 512338 531905 549961 550003 440946 390949 607495 291160 336733 664778 393051
High Court illegal Jain ritual,739692 739363 762040 760091 569161 758912 760121 757406 757722 757372 760192 757719 757653 757694 757101 468129 653629 612868 468160 420571 760251 759515 757765 768304 456333
Reservation Patel killed gujrat,362196 475260 657267 475194 769590 244077 769328 759181 759230 766633 780739 766931 758842 770928 757298 761440 761365 761342 761436 765041 765426 669725 771713 757041 766315
ISRO launched GSAT-6 GSLV D-6,203377 758845 641089 759498 554244 554021 762310 762622 503949 694991 677519 758845 660407 211488 462676 654647 554338 390903 554244 751736 349935 349985 504019 759224 211450
forces capture terrorist Baramulla,761353 573251 865746 758842 865761 706307 782038 542409 607791 793847 542525 779097 750504 442818 512215 750567 442818 442818 442818 730345 448030 401677 448030 598423 749436
gas cylinder explosion Madhya Pradesh,336258 212475 545016 768404 493415 229800 694787 608995 369854 347150 694787 847744 360064 454347 348199 357522 259938 260258 541634 542008 542008 582889 355319 397394 837610
state ranking ease of doing business and regulations,832909 766085 587470 804707 602694 588269 792854 765313 601416 700094 462160 765299 455479 781149 826943 765322 851187 440436 528706 401715 400090 498768 583452 781571 576284
ban National Socialist Council of Nagaland,497595 823811 766080 689926 553673 403273 849600 537433 488302 537804 243796 759732 751968 750070 397910 762276 731130 755563 553673 746753 553673 553673 357473 791006 659708
Anti-India protests Nepal trade,768994 784354 577195 860836 769324 772388 785663 795976 763463 472337 440627 463918 666937 627600 549140 773613 613578 545446 266653 777186 499766 534167 693938 740143 693938
space observatory Astrosat,769088 769963 769326 726248 769964 769355 768990 364141 722518 770374 769421 769530 769527 769532 364148 769521 769534 769524 777792 769351 777795 777798 365145 773712 769986
Prakash Javadekar Climate Change emission,769592 771715 766282 771471 644311 842866 771379 771718 842771 769932 795334 629340 547208 629743 795956 771432 541324 668451 795963 790672 659274 793125 797845 849596 659771
Madhya Pradesh drought affected,804318 858670 400584 804415 371464 858709 791385 780356 612475 731583 851468 785901 612476 793072 851559 793072 804344 370527 640224 771450 770015 781154 844327 203417 441437
Court favour Vodafone tax case,774037 290538 560758 663791 290541 290541 663767 683645 649072 841084 650188 683198 301858 301520 301520 290538 774034 295647 826904 573841 443707 567907 570785 427838 405301
joint drills in Kunming China,775487 775445 531895 451676 451676 775486 430845 463366 775487 673387 505755 548519 638092 488686 505997 442371 552582 442771 552582 735574 665332 820763 429668 291190 702960
India US Japan Bay of Bengal,575902 275972 276296 773647 426335 744926 776801 775487 579047 398034 282751 282751 775487 548566 472646 741847 690839 853389 603152 263140 458104 690892 774824 752138 844811
Judicial Appointments Commission unconstitutional,634011 777136 675842 697991 493113 635491 634377 632479 789778 674341 673174 777598 633294 777211 777188 778591 500188 779109 777189 626188 635138 283292 632245 510260 745847
Maharashtra facing drought,370974 429689 429700 277351 668453 477664 477664 370128 370137 824595 664169 384635 664169 832989 664169 702984 438952 449883 664169 332608 752395 752395 849096 853052 850643
TRAI pay dropped call,776767 781147 837968 456594 398749 831580 397488 398748 801949 833853 829964 439145 547243 858705 455479 763068 400419 831120 753833 782031 858667 398491 819600 399452 438000
pulses high prices,787098 443365 850642 787170 462631 451482 499355 439495 778625 447759 778245 781669 790477 449024 778179 459230 778200 448477 556656 556656 788574 556656 783168 783542 788529
invoke Maharashtra Control of Organised Crime Act hoarders,370129 439547 214932 801568 214965 393711 214936 817665 852645 715235 715597 376750 846935 478306 715597 450870 850131 800732 818658 478301 479015 478327 448591 478296 478326
inauguration Indian Police Foundation,478324 262362 721770 199858 199858 779382 696151 615734 419832 233008 278465 607167 521247 399379 673433 478652 776870 377403 500842 222035 281324 567242 667506 512281 322446
foundation stone of Amaravati,777956 775141 779877 778296 775243 769174 774949 772818 774177 774038 777956 779188 851136 779867 576361 776421 638144 566157 766756 776779 736612 824975 446668 775507 767553
women combat pilot IAF,834373 774126 780131 832882 774038 774039 780740 542449 780133 795063 774423 528707 775877 646745 544982 501152 552394 348208 529872 384955 257547 500834 257556 214957 384989
Odisha raids pulses godowns,780744 779834 402363 392828 782548 780806 446651 702681 781218 271313 780456 782927 604556 778649 779888 782055 779144 731152 785349 273732 778649 781251 616827 780841 785712
third India Africa Forum Summit,204103 204122 782065 857402 782035 782822 779843 202773 782038 780421 204371 778614 204371 780702 468171 740035 779854 782820 694307 465917 465917 782065 782484 204985 204960
e-Sahayog Income Tax,760234 763901 370976 497611 359649 796275 599497 371053 843059 599497 599497 495454 495873 234164 338377 482146 373261 229145 757406 367114 757676 627899 758966 781146 437389
Sardar Vallabhbhai Rashtriya Ekta Diwas,782932 664118 664118 664118 664118 655092 588272 588299 784054 783132 655430 655086 782910 655066 655483 546212 658196 546447 782518 588288 545436 655433 783200 655419 655482
Samvidhan Divas,692840 543425 547582 673944 666273 775149 588288 585340 845430 706409 301412 315670 301412 302638 302635 322192 630024 378772 285180 673146 753763 239889 782816 397831 401463
Air plane chartered BSF crash,864800 801912 864282 412137 461858 519939 771668 801989 204959 756339 737592 521211 829710 673338 348828 801949 675800 625928 625928 593481 341968 204979 348835 801993 200834
India Pakistan list of nuclear sites,498519 498520 276751 550378 666005 550365 276718 276234 275963 469020 547210 548796 598762 410986 450685 778593 399829 283292 785967 541342 269325 722891 776762 521190 541334
attack IAF Pathankot,398606 543714 840296 547732 399551 438508 819026 397852 397861 401237 399844 398047 690837 500502 400420 397981 399424 402768 398596 818974 410648 861293 398950 398950 859224
earthquake Imphal kill,714415 398199 398239 398243 463256 582132 847302 620557 639626 267620 728784 468541 676174 409225 673335 423320 513285 647048 660605 608779 535709 463234 582888 740927 740083
Pulwama militant siege,843891 570789 241068 857136 764668 850643 827332 833328 632490 478976 845323 632470 233240 235798 232421 474870 637461 446503 463773 695245 684265 860199 463055 827332 777213
Bihar liquor ban imposed,542332 843892 843889 844885 858224 800629 845758 834387 860497 442415 542527 547592 543400 740536 547546 543287 498467 499732 859792 854252 792099 719132 801218 795038 550178
Ujjain Simhastha Kumbha,718293 860174 798185 797305 835374 441708 862276 826281 854254 789784 856308 804682 449675 865138 865147 787442 857745 787433 788504 846312 608737 743099 861293 859793 851580
Puttingal temple fire,847375 447024 858299 848850 845998 846307 867036 500688 845955 863891 455983 438400 846797 849686 851841 715592 715592 715592 845937 856381 439645 448474 442744 849219 847379
Jayalalithaa-led AIADMK won majority,202257 575185 495055 468103 863203 602148 602130 601884 677092 202029 601892 601882 846825 862756 863282 602135 601355 646671 443779 677027 677091 647734 647451 202796 679193
Mamata Banerjee-led TMC won majority,726224 726591 775879 695675 690324 674343 489316 741276 674682 703765 744925 551748 838692 694765 752824 803275 455775 610317 610317 678244 610317 610317 685418 680651 392019
fire in army weapon depot,437851 351077 438966 438226 438784 351107 437913 438002 451534 451534 449906 647642 854256 408906 515836 597643 221727 680951 220279 220265 264712 221515 296171 785668 488329
ISRO send 20 satellites,467843 467843 467843 467843 467843 467843 795660 443543 797240 467831 398180 467831 467831 467831 245445 467831 467831 336835 694783 554244 554244 704432 439678 799789 750096
Pampore attack,503403 446503 827332 440634 689741 835413 447050 454463 454671 835369 440343 631025 440463 440982 440635 440289 532808 594994 447229 493022 440413 826911 503383 758790 503711
accepted 7th Pay Commission increase salaries,451680 451680 446491 670908 670914 367685 516931 246903 793470 564166 788960 576305 671915 541993 542163 792881 246903 564166 564166 440805 793130 246903 793130 850698 462175
Kashmir unrest,580261 542668 458420 450401 449230 671336 463897 454436 557132 458309 674110 615952 456304 557108 203364 449905 694773 843921 795051 456879 679543 675841 646109 449736 615939
Indian Air Force An-32 disappearance,458840 752066 751768 698759 444141 451681 451681 292252 450598 394790 254048 450451 666727 675253 451608 393735 736263 454728 454563 455643 499839 451608 670918 203941 203941
heavy rains in Uttarakhand,669199 866953 508391 484840 438774 695345 449509 499313 449326 739009 389502 484836 449614 486775 625893 446784 448185 214655 214655 625893 487919 446549 214655 485842 613449
Goods and Services Tax,834366 726684 557389 358291 300808 358322 654250 738865 466919 542088 589715 354977 621783 486222 579766 411012 621783 345786 537044 714845 717836 246672 458066 557406 495819
GST Opposition,800630 451357 754216 458423 791384 791719 795037 457356 762309 752387 448478 752370 799791 798525 450647 752370 752387 709468 449736 455210 792468 848464 557385 459564 676174
GST Approved,455357 458415 410999 456003 489369 696735 459438 463622 455717 458445 608833 455299 457522 745368 454726 753832 463625 458852 798447 696739 455637 441709 451488 692938 718911
Kokrajhar shooting,537690 410359 366848 370154 410014 367138 410740 410987 410972 382977 370108 260505 260544 370137 367657 368931 597188 672092 409986 410756 373972 367657 597194 368426 368455
Irom Sharmila ends hunger strike,456390 495948 456237 455991 451274 605843 259943 239515 495948 495948 495948 495948 520772 681278 404247 468390 340607 633261 468272 603905 255341 574394 456762 456657 451104
India Pakistan military tension Uri,499313 549982 542857 542411 646043 499875 547416 646055 640968 498828 498923 499312 608163 500657 695229 644594 498827 601369 499866 498981 549967 429261 583319 498982 500045
Kaveri water dispute violence Karnataka,463767 463612 562155 396646 463769 463665 462619 463755 463864 498749 451279 395980 451188 463451 451420 451435 428534 454998 462567 451246 561502 728425 324943 268327 865765
MLA Arunachal Pradesh left Congress,607143 820059 448833 402043 498662 498519 582132 562149 449405 787171 449061 449245 498387 799788 498775 798181 800204 498824 825514 449404 825043 399797 825514 399909 467904
Court struck down liquor ban,642516 684408 855391 678188 543400 542527 804316 655083 430087 644791 563275 804318 369526 380155 499311 499240 619540 619945 822139 689760 542370 395345 651792 862297 548795
Baramulla attack,457579 457567 542369 547257 666625 374429 707484 706326 860496 542525 454560 374458 499708 512215 730345 498983 492519 599413 724562 694405 853895 442945 599062 480868 500531
People Party government,696076 749788 398178 251118 661656 673389 634596 511487 202282 347120 784043 438050 572781 548545 404222 547212 548555 251648 251648 548528 548519 322174 377348 547639 293407
stampede Varanasi,607495 562212 557390 557074 442081 512338 440946 390949 291160 557066 336733 664778 393051 626535 769592 647948 742242 411355 742308 346093 341689 510857 393377 576383 280278
Fire Hospital Bhubaneshwar,283368 573196 562241 562578 270344 573279 607689 270605 562578 325277 270328 363852 275333 271373 280723 271333 336832 562636 562636 712801 712762 649289 454326 327509 527720
marketing Billiards Champion arrested,553253 562565 555579 562565 832887 439881 489296 673366 448069 570426 216298 629000 548529 844334 287393 592068 630562 332631 843451 440217 580298 591342 676150 530885 762071
Cyrus Mistry sacked,623906 576299 629390 574005 629390 611338 691556 629390 580349 580365 580361 580354 580362 650441 650441 650441 621737 574022 623892 421529 407565 755536 407944 627571 646065
Senari massacre,644593 665580 665563 364426 521947 363736 634574 210586 521969 523248 708694 669008 864822 360395 372022 396301 521968 593557 440989 601546 522751 563160 458308 255734 534826
Supreme Court liquor ban reimposed,547546 543400 543287 547592 542527 644791 740933 688099 684408 804316 499311 499240 604511 684373 860869 679881 619540 468877 684270 542370 641770 499732 436702 543416 547551
Samajwadi Party family feud,580259 574023 576361 576305 556655 608063 556655 499025 666008 573253 556655 608832 692292 499466 566016 576285 576290 498391 499994 573117 629538 457555 580297 623916 583416
Manipur unrest,750508 627607 641129 741885 588504 588504 538088 535547 537308 537302 762305 584256 667073 628240 786357 801160 704613 461676 674110 590712 454338 454358 286200 419393 486505
Indian government withdraws 500 and 1000 banknotes,667388 221981 644595 677026 397663 654466 568773 654466 654466 671312 320829 679539 627575 638143 671006 623932 328260 665563 629434 627563 623910 677619 672122 641019 670356
Congress MLA resignations to Punjab Sutlej water,629401 833854 836258 638029 638060 797823 646089 451235 848454 836846 641000 646062 834377 679656 837883 680040 638023 768700 671830 451427 644592 450771 690262 644660 681353
Parliament debate note ban,719063 719063 719063 719063 669733 719063 676678 675253 549165 276277 677510 348120 678724 760121 665536 644594 666299 458561 462304 247492 382302 382302 796766 599539 502752
derails Pukhrayan kill,788955 525928 668524 667338 677490 539581 347856 506244 629363 366014 597637 682552 682552 231183 724562 666231 666267 666265 621839 257548 668459 696136 750442 491556 668464
jailbreak Punjab,671818 671830 672780 446073 671301 671915 671824 676238 672780 671829 671292 673358 671322 839525 732351 440566 653996 653996 498743 649835 459598 421943 481318 481318 756354
Nagrota army base attack,639584 672761 672761 403710 672785 677509 676134 672785 676600 678042 673350 689741 677032 673344 672773 499782 673360 672773 517328 673362 673367 674103 582082 403673 673349
Supreme Court cinema national anthem,675357 674086 675231 673330 675231 673954 499773 678723 766155 679574 673359 793585 587430 680273 765717 675832 793579 680337 673949 679563 793462 690281 795052 679570 650494
Jayalalithaa hospitalized Apollo,554304 546580 684347 549419 687886 557457 542436 607696 500442 500527 532866 532866 541342 542080 499496 528197 500667 500752 542212 528242 542675 532865 542867 547412 532865
Pawan Ruia arrested,580261 679169 679245 770377 574089 679563 679941 438366 679160 215233 202476 439155 235233 468776 256097 201072 306206 828716 530879 516203 202772 828740 227822 496830 496830
Cyclone Vardah,715637 715637 715637 715637 715637 715637 715637 715637 715637 715637 715637 715637 715637 679583 679248 679869 681013 680318 680366 679158 680320 678226 678226 678223 678085
NGT bans kite-flying with manja,680918 680943 456232 282431 456117 456270 455912 454797 801679 802011 281650 769628 665553 427178 426745 455006 457666 399809 677897 772247 449965 399809 400071 772459 772916
Court bans sale liquor highways,684354 688099 684408 684373 677514 684270 457525 684272 563275 689760 692992 749067 723807 851134 391677 543400 678188 547546 542527 430087 855391 688148 340657 254064 395345
helicopter bribery scandal,853827 454910 865783 689740 450639 854854 836250 772912 772868 772908 498938 206949 741988 469432 365543 736895 789868 680694 455060 585623 489623 741948 744536 620513 735190
Vistara first flight,666897 731988 639915 650440 671755 644771 767875 650440 449731 650440 695021 671002 400405 677346 669572 462463 442562 702610 770462 630224 630638 713251 737654 757277 679275
Railway train run diesel and CNG,639597 448366 673381 785293 866445 590729 656952 613549 761389 848454 449059 447395 459341 448079 250543 448710 800214 799838 448079 854294 851865 463872 854528 651595 761394
Ahmedabad Metro begins,684482 695700 524993 525322 798952 401738 468831 798988 199291 755540 625585 792569 371009 794382 794671 619957 623237 559452 512598 367123 844439 848776 827436 441704 620522
Ratan Tata Kaya Kalp council,701319 718946 527035 247541 580362 514812 580361 580365 638021 425054 425054 421558 337508 421529 580354 580349 435186 797399 448313 435186 629339 598054 850591 355241 326073
launched RuPay debit card,562560 636220 619144 359661 672644 652932 483198 379735 572814 768258 702958 552905 728859 705615 705615 680332 671048 718246 763069 760228 633354 792095 598761 635892 572813
Air Pegasus first flight,777643 709662 757132 777239 702586 726928 554186 735678 438432 732408 709707 753850 757036 707578 732016 755634 735621 703853 448461 732015 732442 710059 716045 804438 451272
utsonmobile,760967 760130 774051
Kolkata Agartala via Dhaka started,734375 553757 728403 783099 734373 729267 673336 400079 727293 553757 553757 209246 668061 727255 783935 442963 442963 442963 442963 726917 727255 392086 392057 687239 727254
Chennai Metro commenced operations,447119 399652 400283 447358 822082 399851 822632 695700 236372 630243 609981 609667 723771 698421 698439 722537 636613 636791 468220 629998 442664 222546 396381 234152 254281
Cochin Airport fully solar,846876 739073 847315 399692 792614 399662 817763 563757 785319 819640 785355 800286 728476 776842 547861 673400 544149 790258 487569 367182 397365 397366 446419 440792 842069
train Sikar Loharu,496577 784363 343499 343451 343451 460912 624346 343499 496217 248903 222592 334728 384268 404583 404558 334727 551899 551899 641044 490335 782821 496348 439555 439551 384242
Bengaluru-Ernakulam derails,689314 689785 689411 689373 689445 689746 691477 689722 243449 695027 691843 689383 819969 716781 689376 535660 779857 438495 634860 785970 716886 459577 820023 820049 716901
Dehradun-Varanasi Janata Express accident,701722 701731 701962 701962 750102 750118 725782 750442 348179 701658 347856 347812 387613 701721 553273 733865 531575 587483 584225 582891 716306 553253 740116 668070 542355
Mumbai-Ernakulam Duronto Express accident,716781 648373 223740 764666 716812 765031 631070 716886 228388 226136 227875 537437 852202 551888 551888 724652 764769 591343 635189 207298 203917 203917 770989 537401 419867
coal carrying freight train derails,597743 586127 586550 389141 736852 299699 250264 252968 729053 613956 276240 668470 503387 546873 591336 765725 778603 462561 363810 488697 506244 835924 605054 278243 506303
Kamayani Express derails flood,750442 750505 750118 788976 750102 554338 554358 595811 750917 750917 750505 524220 750501 752841 751075 231183 200547 457967 751075 544613 366014 529940 542562 801202 199020
Sunderabad-Mumbai Duronto Express derails,716886 635189 716812 591343 716810 771737 635878 648373 418301 416934 768404 223698 716781 424393 223740 334800 765031 764726 764992 764969 200547 764666 764736 764666 764727
Kalka Shimla derail,767535 764691 764973 798184 257871 584997 442030 199248 199248 199248 759192 222271 222271 221729 854880 376038 469062 221751 757045 221727 221999 221772 796774 585034 513286
Bangalore-Nanded Express collision,269336 447374 239837 261335 535697 505440 757620 785296 353474 359059 377390 349542 381931 378778 552487 551735 758945 552129 552845 553262 552485 551426 552845 327167 327167
Chennai-Mangalore mail derails,654284 654278 529940 448296 761675 544613 856391 862299 862856 762101 615353 459514 761775 732750 765049 462227 763085 761736 647701 300837 597751 761746 861819 761789 635878
bus gorge Dhar MP,799843 544245 408413 705069 460888 780399 676559 676560 676568 587476 786319 479354 783059 845924 440044 549530 662844 531957 237819 379386 442564 274837 621087 621087 690633
bus collided with tree Chandigarh highway,206711 832935 489075 523052 295622 400566 448444 620804 486833 514842 360851 618222 751484 567570 860493 291834 336761 756374 402000 683692 533711 679540 573314 478279 740601
tanker truck ammonia leak,256950 295657 464551 864793 468543 731379 467276 621795 621795 621795 731385 862836 249231 865819 550360 550296 569512 863240 205334 558905 591005 470773 440978 567564 745445
van fell Godavari,199792 384285 384248 480613 199792 735183 388009 384251 280330 731481 268561 731376 268561 459587 456187 731416 532854 532854 393072 611361 584732 420213 383847 251624 251624
fishing boat collided with ferry kochi,206421 760216 758935 765059 762404 479908 764745 449650 221331 761011 758844 761809 401473 847387 443071 760619 526353 526357 763151 727954 398010 758929 656581 760612 840772
National Games began in Kerala,545029 850184 690031 789863 679551 846317 797375 760214 615616 672995 483964 684176 613216 722527 291187 615333 615372 552175 681787 567580 690746 712489 774602 712489 685895
Srikanth Kidambi won the Swiss Open,700455 751964 700059 500411 698758 660641 442817 704120 800571 442817 442817 442817 441286 441481 739289 577813 792467 844978 699724 700104 707862 841047 456651 480583 479882
Saina Nehwal world rank 1,367662 702568 756288 335075 704431 711038 723312 704613 731062 702136 615616 430850 464544 438438 436740 711164 699159 431849 561223 733850 709955 800581 800590 800594 704495
Rohan Bopanna won double title,731627 445061 210825 262548 762272 719485 406577 295920 790963 574392 731061 262846 857707 426033 799391 719886 591221 409672 425068 409437 575094 296831 274336 357890 357890
women double Canada Open,762042 761351 493667 755929 505073 761744 446880 675453 450756 468512 511472 736512 779769 683151 480849 764349 736810 447236 735953 763471 496836 273669 750079 847301 857362
silver Korea Open,826920 602654 602691 594561 489633 752380 784823 203661 481896 752380 369486 730743 489995 775444 663774 243081 369858 671718 664948 351339 505925 757056 652119 633631 632242
opening ceremony Indian Premier League Kolkata,648332 763939 346765 329203 329206 454543 844286 844823 454565 329211 329211 329176 329206 329197 329176 329203 329193 329206 329203 329176 329197 329211 329197 329193 329193
IPL winner final Eden Gardens,332215 607705 341094 328292 341696 469220 602661 467905 334775 330965 336311 474138 354516 729238 605064 844280 346765 475476 707484 475202 475476 468519 422721 729242 728721
CSK RR spot-fixing suspended,758845 584211 796243 584563 777857 799319 798844 777848 796776 758875 480225 777875 744475 480215 770387 517754 777134 785949 827762 796287 465221 742295 496513 472636 401094
Zaheer Khan retirement,776763 456235 524224 598058 198973 599730 843900 393109 462314 358296 598421 380954 209220 841048 636605 421975 719486 553684 229735 840696 462251 535955 266424 535664 776772
Virender Sehwag retirement,778176 778631 778200 778183 778602 397354 781585 555171 302658 282692 282692 672095 380954 781159 818075 571195 393367 398987 257224 208613 208613 208613 430338 266123 392476
Sania Mirza wins doubles Sydney,399753 679552 709955 385619 769335 399898 682765 402818 401798 839794 399725 350674 429281 402689 400344 680301 707529 741503 428544 740981 742348 749292 665308 687886 639613
who won Commonwealth Chess Championship,491927 552008 713192 455888 719981 620832 222267 424029 764315 854352 737641 222267 652169 418674 484243 478032 221567 644456 632449 221756 641149 431155 440082 337768 222299
Om Puri,506313 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 467431 506316 690666 240526 240526 206932
